in,ratio_in,datetime,year,month,time,out,ratio_out,in_CMR,ratio_in_CMR,in_HH,ratio_in_HH,Net_in_out,is_valid_datetime
81449,0.08243,2019-02-20,2019,2,0,36277,0.03405,51824,0.06829,56402,0.07389,45172,True
83234,0.08424,2019-02-21,2019,2,0,26056,0.02446,51550,0.06793,25451,0.03334,57178,True
77365,0.0783,2019-02-22,2019,2,0,16404,0.0154,41181,0.05427,16192,0.02121,60961,True
33302,0.03371,2019-02-23,2019,2,0,10283,0.00965,22050,0.02906,6856,0.00898,23019,True
2107,0.00213,1900-01-01,1900,1,0,2970,0.00279,3963,0.00522,846,0.00111,-863,True
17,2e-05,2019-02-01,2019,2,0,108,0.0001,19,3e-05,5,1e-05,-91,True
0,0.0,2019-02-02,2019,2,0,1,0.0,0,0.0,0,0.0,-1,True
0,0.0,2019-02-03,2019,2,0,0,0.0,0,0.0,0,0.0,0,True
57,5e-05,2019-01-04,2019,1,0,1,0.0,92,0.0001,41,5e-05,56,True
1542,0.00142,2019-01-05,2019,1,0,1467,0.00126,3599,0.00396,2536,0.00281,75,True
3473,0.00319,2019-01-06,2019,1,0,17814,0.01527,5256,0.00578,4214,0.00466,-14341,True
5612,0.00516,2019-01-07,2019,1,0,49730,0.04263,10424,0.01147,6458,0.00714,-44118,True
11679,0.01074,2019-01-08,2019,1,0,131578,0.1128,17195,0.01892,10628,0.01176,-119899,True
23117,0.02126,2019-01-09,2019,1,0,99905,0.08565,21238,0.02337,15189,0.0168,-76788,True
32029,0.02945,2019-01-10,2019,1,0,69566,0.05964,23835,0.02623,21509,0.0238,-37537,True
37920,0.03487,2019-01-11,2019,1,0,78496,0.06729,28429,0.03129,32986,0.03649,-40576,True
41278,0.03796,2019-01-12,2019,1,0,80986,0.06943,33102,0.03643,45848,0.05072,-39708,True
50469,0.04641,2019-01-13,2019,1,0,87836,0.0753,39881,0.04389,58089,0.06427,-37367,True
59051,0.0543,2019-01-14,2019,1,0,78617,0.0674,46128,0.05077,71010,0.07856,-19566,True
69599,0.064,2019-01-15,2019,1,0,79907,0.0685,51733,0.05694,79722,0.0882,-10308,True
81800,0.07522,2019-01-16,2019,1,0,79085,0.0678,60524,0.06661,93746,0.10372,2715,True
100200,0.09213,2019-01-17,2019,1,0,80930,0.06938,93555,0.10297,130079,0.14391,19270,True
155163,0.14267,2019-01-18,2019,1,0,77878,0.06676,174015,0.19152,139066,0.15386,77285,True
104821,0.09638,2019-01-19,2019,1,0,57585,0.04937,96824,0.10656,68455,0.07574,47236,True
89755,0.08253,2019-01-20,2019,1,0,36448,0.03125,61839,0.06806,66441,0.07351,53307,True
93355,0.08584,2019-01-21,2019,1,0,25997,0.02229,61924,0.06815,30248,0.03347,67358,True
86466,0.07951,2019-01-22,2019,1,0,17495,0.015,49090,0.05403,18619,0.0206,68971,True
37509,0.03449,2019-01-23,2019,1,0,11461,0.00983,25128,0.02766,7970,0.00882,26048,True
2651,0.00244,1900-01-01,1900,1,0,3561,0.00305,4786,0.00527,1014,0.00112,-910,True
0,0.0,2019-01-01,2019,1,0,122,0.0001,2,0.0,0,0.0,-122,True
1,0.0,2019-01-02,2019,1,0,0,0.0,0,0.0,0,0.0,1,True
0,0.0,2019-01-03,2019,1,0,0,0.0,0,0.0,0,0.0,0,True
48,4e-05,2018-12-04,2018,12,0,0,0.0,96,0.0001,40,4e-05,48,True
1586,0.00122,2018-12-05,2018,12,0,1742,0.00123,3815,0.00385,2344,0.00253,-156,True
3821,0.00293,2018-12-06,2018,12,0,17662,0.01242,5556,0.00561,4312,0.00465,-13841,True
6307,0.00483,2018-12-07,2018,12,0,55615,0.03912,11122,0.01124,6843,0.00739,-49308,True
13281,0.01018,2018-12-08,2018,12,0,127362,0.0896,18128,0.01831,10663,0.01151,-114081,True
27083,0.02076,2018-12-09,2018,12,0,102602,0.07218,23271,0.02351,16627,0.01794,-75519,True
39873,0.03056,2018-12-10,2018,12,0,81435,0.05729,27697,0.02798,24466,0.0264,-41562,True
47417,0.03634,2018-12-11,2018,12,0,94559,0.06652,35209,0.03557,35861,0.0387,-47142,True
51428,0.03942,2018-12-12,2018,12,0,99949,0.07031,38322,0.03871,48586,0.05244,-48521,True
60999,0.04675,2018-12-13,2018,12,0,104453,0.07348,45355,0.04582,61661,0.06655,-43454,True
72103,0.05526,2018-12-14,2018,12,0,98891,0.06957,52294,0.05283,77123,0.08323,-26788,True
85512,0.06554,2018-12-15,2018,12,0,103961,0.07313,59857,0.06047,85398,0.09216,-18449,True
99028,0.0759,2018-12-16,2018,12,0,106879,0.07519,69509,0.07022,97649,0.10538,-7851,True
119123,0.0913,2018-12-17,2018,12,0,114599,0.08062,101893,0.10293,129980,0.14028,4524,True
160053,0.12267,2018-12-18,2018,12,0,108684,0.07646,161810,0.16346,128808,0.13901,51369,True
119711,0.09175,2018-12-19,2018,12,0,76774,0.05401,96425,0.09741,66145,0.07139,42937,True
110904,0.085,2018-12-20,2018,12,0,50381,0.03544,69229,0.06993,68292,0.0737,60523,True
117046,0.08971,2018-12-21,2018,12,0,34969,0.0246,70528,0.07125,31448,0.03394,82077,True
114048,0.08741,2018-12-22,2018,12,0,22605,0.0159,59954,0.06056,20196,0.0218,91443,True
50989,0.03908,2018-12-23,2018,12,0,13903,0.00978,33612,0.03395,8823,0.00952,37086,True
4201,0.00322,1900-01-01,1900,1,0,3954,0.00278,6178,0.00624,1259,0.00136,247,True
152,0.00012,2018-12-01,2018,12,0,525,0.00037,65,7e-05,69,7e-05,-373,True
0,0.0,2018-12-02,2018,12,0,6,0.0,0,0.0,0,0.0,-6,True
0,0.0,2018-12-03,2018,12,0,0,0.0,0,0.0,0,0.0,0,True
39,3e-05,2018-11-04,2018,11,0,3,0.0,106,0.0001,54,6e-05,36,True
1848,0.00146,2018-11-05,2018,11,0,1872,0.00138,4122,0.00395,2624,0.0028,-24,True
4339,0.00344,2018-11-06,2018,11,0,18604,0.01376,6262,0.006,4666,0.00498,-14265,True
7332,0.00581,2018-11-07,2018,11,0,59973,0.04436,12211,0.01169,7439,0.00793,-52641,True
16361,0.01295,2018-11-08,2018,11,0,147308,0.10895,20263,0.0194,11830,0.01261,-130947,True
30365,0.02404,2018-11-09,2018,11,0,113380,0.08386,25031,0.02397,16880,0.018,-83015,True
39343,0.03115,2018-11-10,2018,11,0,80713,0.0597,27916,0.02673,24203,0.02581,-41370,True
45587,0.0361,2018-11-11,2018,11,0,85339,0.06312,33277,0.03186,35370,0.03772,-39752,True
48138,0.03812,2018-11-12,2018,11,0,94223,0.06969,38414,0.03678,47663,0.05082,-46085,True
56841,0.04501,2018-11-13,2018,11,0,93281,0.06899,46175,0.04421,62389,0.06653,-36440,True
67702,0.05361,2018-11-14,2018,11,0,86416,0.06391,53040,0.05079,75364,0.08036,-18714,True
82406,0.06525,2018-11-15,2018,11,0,90241,0.06674,62029,0.05939,83020,0.08853,-7835,True
98972,0.07837,2018-11-16,2018,11,0,91785,0.06789,74374,0.07121,96130,0.10251,7187,True
116109,0.09193,2018-11-17,2018,11,0,105230,0.07783,110572,0.10588,135881,0.14489,10879,True
165728,0.13122,2018-11-18,2018,11,0,97779,0.07232,186957,0.17902,142385,0.15183,67949,True
113744,0.09006,2018-11-19,2018,11,0,70730,0.05231,103555,0.09916,68034,0.07255,43014,True
103479,0.08193,2018-11-20,2018,11,0,44762,0.03311,72032,0.06897,65657,0.07001,58717,True
109751,0.0869,2018-11-21,2018,11,0,32145,0.02378,71692,0.06865,30629,0.03266,77606,True
107131,0.08483,2018-11-22,2018,11,0,20787,0.01537,56660,0.05425,18814,0.02006,86344,True
44582,0.0353,2018-11-23,2018,11,0,13055,0.00966,33006,0.0316,7625,0.00813,31527,True
3149,0.00249,1900-01-01,1900,1,0,4236,0.00313,6662,0.00638,1134,0.00121,-1087,True
1,0.0,2018-11-01,2018,11,0,183,0.00014,4,0.0,0,0.0,-182,True
0,0.0,2018-11-02,2018,11,0,1,0.0,1,0.0,0,0.0,-1,True
0,0.0,2018-11-03,2018,11,0,0,0.0,0,0.0,0,0.0,0,True
24,2e-05,2018-10-04,2018,10,0,0,0.0,173,0.00016,46,5e-05,24,True
1735,0.00136,2018-10-05,2018,10,0,1734,0.00127,4159,0.00396,2889,0.00292,1,True
4615,0.00363,2018-10-06,2018,10,0,18413,0.01354,6481,0.00617,4739,0.00479,-13798,True
7779,0.00612,2018-10-07,2018,10,0,60004,0.04412,12531,0.01193,7577,0.00766,-52225,True
16622,0.01307,2018-10-08,2018,10,0,142766,0.10496,19919,0.01897,12433,0.01257,-126144,True
32679,0.0257,2018-10-09,2018,10,0,110133,0.08097,26247,0.02499,18283,0.01848,-77454,True
40660,0.03198,2018-10-10,2018,10,0,80522,0.0592,28655,0.02729,25517,0.02579,-39862,True
44879,0.0353,2018-10-11,2018,10,0,87593,0.0644,32735,0.03117,37822,0.03823,-42714,True
47750,0.03756,2018-10-12,2018,10,0,96374,0.07085,38093,0.03628,52191,0.05275,-48624,True
58005,0.04562,2018-10-13,2018,10,0,95442,0.07017,46871,0.04463,68071,0.0688,-37437,True
68563,0.05393,2018-10-14,2018,10,0,89364,0.0657,53325,0.05078,84041,0.08494,-20801,True
84086,0.06614,2018-10-15,2018,10,0,91665,0.06739,64242,0.06118,91558,0.09254,-7579,True
98613,0.07757,2018-10-16,2018,10,0,93336,0.06862,74988,0.07141,102461,0.10356,5277,True
114824,0.09032,2018-10-17,2018,10,0,103752,0.07628,107874,0.10273,138400,0.13988,11072,True
165643,0.13029,2018-10-18,2018,10,0,97135,0.07141,185805,0.17694,145610,0.14717,68508,True
116125,0.09134,2018-10-19,2018,10,0,72995,0.05367,105781,0.10073,70333,0.07109,43130,True
106391,0.08368,2018-10-20,2018,10,0,45735,0.03362,73826,0.0703,67912,0.06864,60656,True
109499,0.08613,2018-10-21,2018,10,0,33378,0.02454,71703,0.06828,31022,0.03135,76121,True
105675,0.08312,2018-10-22,2018,10,0,21661,0.01593,57555,0.05481,19274,0.01948,84014,True
44265,0.03482,2018-10-23,2018,10,0,14072,0.01035,32794,0.03123,8175,0.00826,30193,True
2925,0.0023,1900-01-01,1900,1,0,3970,0.00292,6343,0.00604,1049,0.00106,-1045,True
2,0.0,2018-10-01,2018,10,0,128,9e-05,6,1e-05,0,0.0,-126,True
0,0.0,2018-10-02,2018,10,0,0,0.0,1,0.0,0,0.0,0,True
0,0.0,2018-10-03,2018,10,0,0,0.0,0,0.0,0,0.0,0,True
28,2e-05,2018-09-04,2018,9,0,0,0.0,141,0.00016,55,7e-05,28,True
1811,0.0016,2018-09-05,2018,9,0,1501,0.00123,3818,0.00423,2421,0.00291,310,True
3883,0.00344,2018-09-06,2018,9,0,15340,0.01254,5577,0.00618,4078,0.00491,-11457,True
6524,0.00577,2018-09-07,2018,9,0,50162,0.04099,10473,0.0116,6297,0.00757,-43638,True
13810,0.01222,2018-09-08,2018,9,0,122569,0.10017,17436,0.01932,10095,0.01214,-108759,True
26691,0.02362,2018-09-09,2018,9,0,91440,0.07473,22077,0.02446,15259,0.01836,-64749,True
35027,0.031,2018-09-10,2018,9,0,68607,0.05607,24112,0.02671,21809,0.02623,-33580,True
41064,0.03634,2018-09-11,2018,9,0,78369,0.06405,28425,0.03149,32031,0.03853,-37305,True
44138,0.03906,2018-09-12,2018,9,0,89481,0.07313,34112,0.03779,44530,0.05357,-45343,True
50836,0.04499,2018-09-13,2018,9,0,90887,0.07428,41602,0.04609,56564,0.06804,-40051,True
60833,0.05383,2018-09-14,2018,9,0,85883,0.07019,48175,0.05337,68624,0.08255,-25050,True
77109,0.06824,2018-09-15,2018,9,0,87890,0.07183,58398,0.0647,75592,0.09093,-10781,True
89006,0.07877,2018-09-16,2018,9,0,87045,0.07114,67511,0.07479,83202,0.10009,1961,True
105220,0.09311,2018-09-17,2018,9,0,94609,0.07732,92645,0.10264,115233,0.13862,10611,True
139778,0.1237,2018-09-18,2018,9,0,85536,0.0699,150776,0.16704,120094,0.14447,54242,True
102122,0.09037,2018-09-19,2018,9,0,65708,0.0537,89837,0.09953,60906,0.07327,36414,True
93477,0.08272,2018-09-20,2018,9,0,42543,0.03477,61230,0.06783,60379,0.07263,50934,True
98717,0.08736,2018-09-21,2018,9,0,30295,0.02476,61781,0.06844,28519,0.03431,68422,True
97026,0.08586,2018-09-22,2018,9,0,19432,0.01588,49705,0.05507,17667,0.02125,77594,True
40195,0.03557,2018-09-23,2018,9,0,12571,0.01027,29248,0.0324,7127,0.00857,27624,True
2688,0.00238,1900-01-01,1900,1,0,3565,0.00291,5546,0.00614,812,0.00098,-877,True
19,2e-05,2018-09-01,2018,9,0,175,0.00014,17,2e-05,5,1e-05,-156,True
0,0.0,2018-09-02,2018,9,0,5,0.0,1,0.0,0,0.0,-5,True
0,0.0,2018-09-03,2018,9,0,0,0.0,0,0.0,0,0.0,0,True
28,3e-05,2018-08-04,2018,8,0,0,0.0,132,0.00015,46,5e-05,28,True
1702,0.00154,2018-08-05,2018,8,0,1714,0.00142,3904,0.0044,2492,0.00288,-12,True
3772,0.0034,2018-08-06,2018,8,0,16249,0.01344,5829,0.00657,4003,0.00462,-12477,True
6263,0.00565,2018-08-07,2018,8,0,53611,0.04435,11067,0.01247,6712,0.00775,-47348,True
13466,0.01215,2018-08-08,2018,8,0,130871,0.10827,18519,0.02087,11134,0.01286,-117405,True
30884,0.02786,2018-08-09,2018,8,0,94306,0.07802,23556,0.02654,17260,0.01994,-63422,True
42589,0.03841,2018-08-10,2018,8,0,69366,0.05739,26575,0.02994,24464,0.02826,-26777,True
45069,0.04065,2018-08-11,2018,8,0,76339,0.06315,30814,0.03472,35126,0.04057,-31270,True
44960,0.04055,2018-08-12,2018,8,0,80890,0.06692,34391,0.03875,47233,0.05456,-35930,True
51438,0.0464,2018-08-13,2018,8,0,85547,0.07077,38605,0.0435,56733,0.06553,-34109,True
59252,0.05344,2018-08-14,2018,8,0,78715,0.06512,42731,0.04815,64902,0.07496,-19463,True
67831,0.06118,2018-08-15,2018,8,0,79213,0.06553,48902,0.0551,71332,0.08239,-11382,True
79678,0.07187,2018-08-16,2018,8,0,81721,0.06761,57750,0.06507,82190,0.09493,-2043,True
96085,0.08667,2018-08-17,2018,8,0,86492,0.07155,90710,0.1022,120194,0.13883,9593,True
147146,0.13272,2018-08-18,2018,8,0,83856,0.06937,169067,0.19049,135043,0.15598,63290,True
100133,0.09032,2018-08-19,2018,8,0,67733,0.05603,91975,0.10363,65875,0.07609,32400,True
90009,0.08119,2018-08-20,2018,8,0,47207,0.03905,59736,0.06731,65040,0.07512,42802,True
92885,0.08378,2018-08-21,2018,8,0,34498,0.02854,58206,0.06558,30243,0.03493,58387,True
90890,0.08198,2018-08-22,2018,8,0,22671,0.01876,46324,0.05219,17364,0.02006,68219,True
41409,0.03735,2018-08-23,2018,8,0,13640,0.01128,24160,0.02722,7476,0.00864,27769,True
3195,0.00288,1900-01-01,1900,1,0,3987,0.0033,4584,0.00516,912,0.00105,-792,True
4,0.0,2018-08-01,2018,8,0,145,0.00012,1,0.0,1,0.0,-141,True
0,0.0,2018-08-02,2018,8,0,1,0.0,2,0.0,0,0.0,-1,True
0,0.0,2018-08-03,2018,8,0,0,0.0,0,0.0,0,0.0,0,True
38,3e-05,2018-07-04,2018,7,0,0,0.0,136,0.00015,42,5e-05,38,True
1691,0.00156,2018-07-05,2018,7,0,1657,0.00141,4057,0.00442,2232,0.00242,34,True
3617,0.00333,2018-07-06,2018,7,0,17662,0.01498,5817,0.00634,4118,0.00447,-14045,True
6091,0.0056,2018-07-07,2018,7,0,58602,0.0497,11697,0.01274,6977,0.00757,-52511,True
12991,0.01195,2018-07-08,2018,7,0,137649,0.11674,18712,0.02039,11198,0.01216,-124658,True
26985,0.02482,2018-07-09,2018,7,0,96365,0.08173,22862,0.02491,16541,0.01796,-69380,True
36764,0.03382,2018-07-10,2018,7,0,70732,0.05999,26022,0.02835,24461,0.02656,-33968,True
40443,0.0372,2018-07-11,2018,7,0,77038,0.06534,30860,0.03362,36551,0.03968,-36595,True
43070,0.03962,2018-07-12,2018,7,0,76062,0.06451,35321,0.03848,50193,0.05449,-32992,True
50166,0.04615,2018-07-13,2018,7,0,84140,0.07136,40270,0.04387,61292,0.06654,-33974,True
58091,0.05344,2018-07-14,2018,7,0,74487,0.06317,44174,0.04813,70789,0.07686,-16396,True
66313,0.061,2018-07-15,2018,7,0,74911,0.06353,50308,0.05481,76824,0.08341,-8598,True
78271,0.072,2018-07-16,2018,7,0,76034,0.06448,61199,0.06667,90285,0.09802,2237,True
94781,0.08719,2018-07-17,2018,7,0,79299,0.06725,92959,0.10128,130181,0.14134,15482,True
149607,0.13762,2018-07-18,2018,7,0,80526,0.06829,175980,0.19173,141558,0.15369,69081,True
99387,0.09143,2018-07-19,2018,7,0,63264,0.05365,95377,0.10391,69918,0.07591,36123,True
88200,0.08113,2018-07-20,2018,7,0,41973,0.0356,61607,0.06712,67349,0.07312,46227,True
94360,0.0868,2018-07-21,2018,7,0,31357,0.02659,61222,0.0667,32178,0.03494,63003,True
91090,0.08379,2018-07-22,2018,7,0,21070,0.01787,48964,0.05334,19557,0.02123,70020,True
42139,0.03876,2018-07-23,2018,7,0,12676,0.01075,25670,0.02797,7833,0.0085,29463,True
2991,0.00275,1900-01-01,1900,1,0,3505,0.00297,4658,0.00507,989,0.00107,-514,True
1,0.0,2018-07-01,2018,7,0,108,9e-05,4,0.0,0,0.0,-107,True
0,0.0,2018-07-02,2018,7,0,0,0.0,0,0.0,3,0.0,0,True
0,0.0,2018-07-03,2018,7,0,0,0.0,0,0.0,0,0.0,0,True
33,3e-05,2018-06-04,2018,6,0,0,0.0,128,0.00014,46,5e-05,33,True
1478,0.00129,2018-06-05,2018,6,0,1734,0.00139,4425,0.00467,2709,0.00287,-256,True
3649,0.00319,2018-06-06,2018,6,0,17318,0.01389,5835,0.00616,4310,0.00457,-13669,True
6442,0.00562,2018-06-07,2018,6,0,58730,0.04709,11216,0.01184,6804,0.00721,-52288,True
13420,0.01172,2018-06-08,2018,6,0,133582,0.10711,18192,0.01921,11157,0.01182,-120162,True
27591,0.02409,2018-06-09,2018,6,0,99594,0.07985,22848,0.02412,16495,0.01748,-72003,True
37374,0.03263,2018-06-10,2018,6,0,74705,0.0599,26397,0.02787,24129,0.02557,-37331,True
41755,0.03646,2018-06-11,2018,6,0,83153,0.06667,32291,0.03409,38244,0.04053,-41398,True
44119,0.03852,2018-06-12,2018,6,0,88601,0.07104,36740,0.03879,52927,0.05609,-44482,True
53653,0.04685,2018-06-13,2018,6,0,90761,0.07277,44185,0.04665,68558,0.07266,-37108,True
64228,0.05608,2018-06-14,2018,6,0,83076,0.06661,49553,0.05232,81289,0.08615,-18848,True
75835,0.06622,2018-06-15,2018,6,0,83972,0.06733,56890,0.06007,85978,0.09112,-8137,True
89712,0.07833,2018-06-16,2018,6,0,83562,0.067,65507,0.06916,100237,0.10623,6150,True
101376,0.08852,2018-06-17,2018,6,0,87609,0.07024,92501,0.09766,127153,0.13475,13767,True
147278,0.1286,2018-06-18,2018,6,0,81934,0.06569,162537,0.17161,131870,0.13975,65344,True
102698,0.08967,2018-06-19,2018,6,0,63871,0.05121,96506,0.10189,68639,0.07274,38827,True
93526,0.08166,2018-06-20,2018,6,0,43018,0.03449,65757,0.06943,65219,0.06912,50508,True
99165,0.08659,2018-06-21,2018,6,0,32414,0.02599,64261,0.06785,30741,0.03258,66751,True
95433,0.08333,2018-06-22,2018,6,0,21848,0.01752,53640,0.05663,18298,0.01939,73585,True
43668,0.03813,2018-06-23,2018,6,0,13593,0.0109,31890,0.03367,7811,0.00828,30075,True
2816,0.00246,1900-01-01,1900,1,0,3993,0.0032,5836,0.00616,984,0.00104,-1177,True
0,0.0,2018-06-01,2018,6,0,137,0.00011,3,0.0,2,0.0,-137,True
0,0.0,2018-06-02,2018,6,0,0,0.0,0,0.0,0,0.0,0,True
0,0.0,2018-06-03,2018,6,0,0,0.0,0,0.0,0,0.0,0,True
37,3e-05,2018-05-04,2018,5,0,1,0.0,173,0.00017,50,5e-05,36,True
1680,0.00138,2018-05-05,2018,5,0,1831,0.00139,5097,0.00488,2678,0.00269,-151,True
3902,0.00321,2018-05-06,2018,5,0,18116,0.0138,6311,0.00604,4588,0.00461,-14214,True
6726,0.00552,2018-05-07,2018,5,0,60936,0.04642,12105,0.01159,7203,0.00723,-54210,True
13944,0.01145,2018-05-08,2018,5,0,146164,0.11135,19737,0.01889,12001,0.01205,-132220,True
28033,0.02303,2018-05-09,2018,5,0,107625,0.08199,23563,0.02255,17565,0.01763,-79592,True
36704,0.03015,2018-05-10,2018,5,0,80019,0.06096,27944,0.02675,25106,0.0252,-43315,True
42858,0.0352,2018-05-11,2018,5,0,85838,0.06539,34111,0.03265,38916,0.03907,-42980,True
46463,0.03817,2018-05-12,2018,5,0,95849,0.07302,39880,0.03817,53816,0.05402,-49386,True
54405,0.04469,2018-05-13,2018,5,0,96146,0.07324,47703,0.04566,71225,0.0715,-41741,True
67378,0.05535,2018-05-14,2018,5,0,88251,0.06723,54422,0.05209,86317,0.08665,-20873,True
83730,0.06878,2018-05-15,2018,5,0,88624,0.06751,64013,0.06127,93175,0.09354,-4894,True
97105,0.07976,2018-05-16,2018,5,0,85598,0.06521,71706,0.06864,104912,0.10532,11507,True
108631,0.08923,2018-05-17,2018,5,0,94186,0.07175,100405,0.09611,132649,0.13316,14445,True
157410,0.1293,2018-05-18,2018,5,0,85570,0.06519,177201,0.16961,138846,0.13938,71840,True
110713,0.09094,2018-05-19,2018,5,0,65205,0.04967,105031,0.10053,74554,0.07484,45508,True
99612,0.08182,2018-05-20,2018,5,0,42759,0.03257,73697,0.07054,69722,0.06999,56853,True
108157,0.08884,2018-05-21,2018,5,0,31542,0.02403,73877,0.07071,33088,0.03322,76615,True
103954,0.08539,2018-05-22,2018,5,0,21188,0.01614,61357,0.05873,20036,0.02011,82766,True
42990,0.03531,2018-05-23,2018,5,0,13346,0.01017,38101,0.03647,8541,0.00857,29644,True
2974,0.00244,1900-01-01,1900,1,0,3806,0.0029,8302,0.00795,1147,0.00115,-832,True
0,0.0,2018-05-01,2018,5,0,99,8e-05,5,0.0,1,0.0,-99,True
0,0.0,2018-05-02,2018,5,0,0,0.0,0,0.0,0,0.0,0,True
0,0.0,2018-05-03,2018,5,0,0,0.0,0,0.0,0,0.0,0,True
39,3e-05,2018-04-04,2018,4,0,1,0.0,102,0.0001,53,5e-05,38,True
1690,0.00135,2018-04-05,2018,4,0,1813,0.00135,3975,0.0038,2592,0.00269,-123,True
4203,0.00336,2018-04-06,2018,4,0,18755,0.014,6089,0.00582,4310,0.00447,-14552,True
7123,0.0057,2018-04-07,2018,4,0,64873,0.04841,12168,0.01163,7544,0.00782,-57750,True
15456,0.01237,2018-04-08,2018,4,0,152427,0.11374,20201,0.01931,12191,0.01264,-136971,True
31962,0.02559,2018-04-09,2018,4,0,110200,0.08223,24333,0.02326,17791,0.01845,-78238,True
40868,0.03272,2018-04-10,2018,4,0,78248,0.05839,28131,0.0269,25280,0.02621,-37380,True
45619,0.03652,2018-04-11,2018,4,0,86199,0.06432,33730,0.03225,36740,0.0381,-40580,True
48361,0.03871,2018-04-12,2018,4,0,94628,0.07061,37961,0.03629,49585,0.05142,-46267,True
56653,0.04535,2018-04-13,2018,4,0,91351,0.06817,47535,0.04545,65245,0.06765,-34698,True
66493,0.05323,2018-04-14,2018,4,0,83933,0.06263,53133,0.0508,80243,0.08321,-17440,True
82747,0.06624,2018-04-15,2018,4,0,86642,0.06465,62481,0.05974,87224,0.09044,-3895,True
95751,0.07665,2018-04-16,2018,4,0,88274,0.06587,72933,0.06973,100468,0.10418,7477,True
109385,0.08756,2018-04-17,2018,4,0,97279,0.07259,101058,0.09662,129932,0.13473,12106,True
160176,0.12822,2018-04-18,2018,4,0,90485,0.06752,181595,0.17362,140435,0.14562,69691,True
113302,0.0907,2018-04-19,2018,4,0,71249,0.05317,108945,0.10416,73817,0.07654,42053,True
103091,0.08253,2018-04-20,2018,4,0,48619,0.03628,73470,0.07025,68276,0.0708,54472,True
107290,0.08589,2018-04-21,2018,4,0,34532,0.02577,74399,0.07113,32703,0.03391,72758,True
109530,0.08768,2018-04-22,2018,4,0,22514,0.0168,61998,0.05928,20117,0.02086,87016,True
46246,0.03702,2018-04-23,2018,4,0,14105,0.01053,34683,0.03316,8640,0.00896,32141,True
3206,0.00257,1900-01-01,1900,1,0,3862,0.00288,6981,0.00667,1206,0.00125,-656,True
4,0.0,2018-04-01,2018,4,0,118,9e-05,7,1e-05,0,0.0,-114,True
0,0.0,2018-04-02,2018,4,0,0,0.0,0,0.0,0,0.0,0,True
0,0.0,2018-04-03,2018,4,0,0,0.0,0,0.0,0,0.0,0,True
30,2e-05,2018-03-04,2018,3,0,0,0.0,117,0.00011,51,5e-05,30,True
1747,0.00133,2018-03-05,2018,3,0,1999,0.00142,3965,0.00368,2742,0.00275,-252,True
3998,0.00304,2018-03-06,2018,3,0,17258,0.01225,5681,0.00527,4369,0.00439,-13260,True
7410,0.00563,2018-03-07,2018,3,0,61656,0.04378,12334,0.01143,7306,0.00734,-54246,True
14564,0.01107,2018-03-08,2018,3,0,157197,0.11161,20243,0.01876,12171,0.01222,-142633,True
31975,0.02431,2018-03-09,2018,3,0,109460,0.07772,25180,0.02334,17818,0.01789,-77485,True
43088,0.03276,2018-03-10,2018,3,0,77227,0.05483,28839,0.02673,25074,0.02518,-34139,True
47384,0.03603,2018-03-11,2018,3,0,85859,0.06096,33913,0.03144,37179,0.03733,-38475,True
49532,0.03766,2018-03-12,2018,3,0,100653,0.07146,39251,0.03638,50878,0.05109,-51121,True
56281,0.0428,2018-03-13,2018,3,0,99130,0.07038,47611,0.04413,67107,0.06739,-42849,True
69911,0.05316,2018-03-14,2018,3,0,92534,0.0657,54903,0.05089,84473,0.08482,-22623,True
85481,0.065,2018-03-15,2018,3,0,96673,0.06864,64253,0.05956,92641,0.09303,-11192,True
104359,0.07936,2018-03-16,2018,3,0,97149,0.06898,75749,0.07022,107186,0.10763,7210,True
117759,0.08955,2018-03-17,2018,3,0,111585,0.07923,103710,0.09614,135806,0.13637,6174,True
168747,0.12832,2018-03-18,2018,3,0,98079,0.06964,183593,0.17019,141079,0.14167,70668,True
